entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,description,notes,payment_id,arn,settlement_utr,order_id,order_receipt,method,upi_flow,card_network,card_issuer,card_type,dispute_id,additional_utr
pay_QbuJgOCuAOeLF4,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 16:29:47,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbuIzBaUsCJrKD,C00021902,upi,,,,,,
pay_QbutE1KWckyYXL,payment,0,10029.50,10029.50,INR,8.26,1.26,0,1,01/06/2025 17:04:12,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0,""t1_amount"":10000,""t1_gst"":4.5,""t1_transaction_charges"":25,""t2_amount"":0,""t2_gst"":0,""t2_transaction_charges"":0}",,,,order_Qbut5Ui0DtwQNs,C00021903,netbanking,,,,,,
pay_QbveSH3d8xWLBm,payment,0,5014.70,5014.70,INR,11.80,1.80,0,1,01/06/2025 17:48:20,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""t1_gst"":2.2000000000000002,""t2_gst"":0,""t1_amount"":5000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":12.5,""t2_transaction_charges"":0}",,,,order_QbveGeDUWScPpF,C00021907,netbanking,,,,,,
pay_QbvjICDOO0EK33,payment,0,0,1238.90,INR,1.18,0.18,0,1,01/06/2025 17:52:36,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbviyFIYvL3VsN,C00021908,upi,,,,,,
pay_Qbw2eltWGllzsP,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 18:10:54,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbw1Htu78vpGQr,C00021910,upi,,,,,,
pay_QbwJUYW8wncKxL,payment,0,0,5250.70,INR,1.18,0.18,0,1,01/06/2025 18:26:49,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbwHm0HngcjBex,C00021911,upi,,,,,,
pay_QbwZ3QlebpFYUr,payment,0,0,25073.70,INR,1.18,0.18,0,1,01/06/2025 18:41:43,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":25000, ""t1_gst"":11.2, ""t1_transaction_charges"":62.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbwViahey3oB8S,C00021912,upi,,,,,,
pay_Qbwjbtu8rooOLj,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 18:51:30,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbwj39WvSX3dWs,C00021914,upi,,,,,,
pay_Qbwv6ghPtimd96,payment,0,0,30088.50,INR,1.18,0.18,0,1,01/06/2025 19:02:29,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":30000, ""t1_gst"":13.5, ""t1_transaction_charges"":75, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbwupIgvZ2S591,C00021915,upi,,,,,,
pay_QbxSmztO6otpnI,payment,0,0,1504.50,INR,1.18,0.18,0,1,01/06/2025 19:52:36,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1500, ""t1_gst"":0.7, ""t1_transaction_charges"":3.8, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbxSRnSv05zKGu,C00021916,upi,,,,,,
pay_QbxiyCWoHTYRXM,payment,0,0,2005.90,INR,1.18,0.18,0,1,01/06/2025 19:49:48,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbxi2gW69SIheN,C00021918,upi,,,,,,
pay_Qby4lDPmr2dauP,payment,0,0,2005.90,INR,1.18,0.18,0,1,01/06/2025 20:21:52,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qby44zvrSMjS6E,C00021919,upi,,,,,,
pay_QbyAfT263kVwY5,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 20:25:15,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbyALgIp6v9u0z,C00021920,upi,,,,,,
pay_QbyqV4in8nsIAE,payment,0,0,2005.90,INR,1.18,0.18,0,1,01/06/2025 20:55:37,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbyp6ZRCv5B2eu,C00021921,upi,,,,,,
pay_QbysVEJurOvbMV,payment,0,0,1238.90,INR,1.18,0.18,0,1,01/06/2025 20:57:25,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qbyr6yRH1rjd45,C00021922,upi,,,,,,
pay_Qbyx1EW0BUMvgS,payment,0,0,10029.50,INR,1.18,0.18,0,1,01/06/2025 21:12:22,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbywpdbLnCEJAY,C00021923,upi,,,,,,
pay_QbzT8ko8ZuyVCe,payment,0,100295.00,100295.00,INR,2.96,0.46,0,1,01/06/2025 21:33:08,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""t1_gst"":45,""t2_gst"":0,""t1_amount"":100000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":250,""t2_transaction_charges"":0}",,,,order_QbzSbFL9ytZ34Q,C00021924,netbanking,,,,,,
pay_QbzkBYurDCuxoG,payment,0,12035.40,12035.40,INR,11.80,1.80,0,1,01/06/2025 21:48:24,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""t1_gst"":5.4000000000000004,""t2_gst"":0,""t1_amount"":12000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":30,""t2_transaction_charges"":0}",,,,order_Qbzk731C7TjhD2,C00021925,netbanking,,,,,,
pay_Qc07XDHaNGwLxr,payment,0,0,2507.29,INR,1.18,0.18,0,1,01/06/2025 22:10:29,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2500, ""t1_gst"":1.1, ""t1_transaction_charges"":6.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc051skMKnvpiX,C00021928,upi,,,,,,
pay_Qc0QMksVrKQo8a,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 22:28:10,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc0PnhmB6EPGnX,C00021929,upi,,,,,,
pay_Qc0VMnW7WFRPac,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 22:32:51,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc0UwF1zjgIQVK,C00021930,upi,,,,,,
pay_Qc0Y3hrqN4zC8I,payment,0,0,2241.90,INR,1.18,0.18,0,1,01/06/2025 22:35:50,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc0Xj3uRRIhYIQ,C00021931,upi,,,,,,
pay_Qc0gSJ2mCQSa7b,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 22:43:23,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc0gEyakRAS4k6,C00021932,upi,,,,,,
pay_Qc0pxRHHKWlBxG,payment,0,0,10265.50,INR,1.18,0.18,0,1,01/06/2025 22:52:31,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc0pfGPY0oQj8V,C00021935,upi,,,,,,
pay_Qc1968ygdqi8Fm,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 23:11:16,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc17rEirTwR2iw,C00021936,upi,,,,,,
pay_Qc1HfzfSDEnoQ4,payment,0,0,1002.90,INR,1.18,0.18,0,1,01/06/2025 23:18:50,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc1HPigLnVzcLS,C00021937,upi,,,,,,
pay_Qc1JozkbhjhwXF,payment,0,0,5014.70,INR,1.18,0.18,0,1,01/06/2025 23:20:36,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc1IZgntwtwYN8,C00021939,upi,,,,,,
pay_Qc1xKmc2VP1Eej,payment,0,1002.90,1002.90,INR,9.44,1.44,0,1,01/06/2025 23:59:18,02-06-2025,setl_Qc20WzKaVEz4tC,Payment towards NPS contribution,"{""t1_gst"":0.40000000000000002,""t2_gst"":0,""t1_amount"":1000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":2.5,""t2_transaction_charges"":0}",,,,order_Qc1xEtkdlqU38g,C00021941,netbanking,,,,,,
setl_Qc20WzKaVEz4tC,settlement,128377.50,0,128377.50,INR,0,0,0,1,02/06/2025 00:00:48,02-06-2025,,,,,,515300772310,,,,,,,,,515300772310
pay_Qc3v4tlob9yKB3,payment,0,0,3008.80,INR,1.18,0.18,0,1,02/06/2025 01:53:18,02-06-2025,setl_Qc3wVw7ON3ihC8,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":3000, ""t1_gst"":1.3, ""t1_transaction_charges"":7.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc3uiLH05lKdx5,C00021942,upi,,,,,,
setl_Qc3wVw7ON3ihC8,settlement,0,0,0,INR,0,0,0,1,02/06/2025 01:54:23,02-06-2025,,,,,,,,,,,,,,,
pay_Qc9uznNe90ppoM,payment,0,0,10029.50,INR,1.18,0.18,0,1,02/06/2025 07:45:24,02-06-2025,setl_Qc9wUk76LZXiAt,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qc9uhUQY0aiI5x,C00021943,upi,,,,,,
setl_Qc9wUk76LZXiAt,settlement,0,0,0,INR,0,0,0,1,02/06/2025 07:46:32,02-06-2025,,,,,,,,,,,,,,,
pay_QcA2p2CdgSQkgj,payment,0,0,25073.70,INR,1.18,0.18,0,1,02/06/2025 07:52:45,02-06-2025,setl_QcA3vovePTRwVe,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":25000, ""t1_gst"":11.2, ""t1_transaction_charges"":62.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcA2ZEVSA26gn4,C00021944,upi,,,,,,
setl_QcA3vovePTRwVe,settlement,0,0,0,INR,0,0,0,1,02/06/2025 07:53:34,02-06-2025,,,,,,,,,,,,,,,
pay_QcABTud9eNvXDi,payment,0,0,95280.30,INR,1.18,0.18,0,1,02/06/2025 08:01:47,02-06-2025,setl_QcAGU5nizzBrsY,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":95000, ""t1_gst"":42.8, ""t1_transaction_charges"":237.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcAAcjFX3B0KYF,C00021945,upi,,,,,,
setl_QcAGU5nizzBrsY,settlement,0,0,0,INR,0,0,0,1,02/06/2025 08:05:27,02-06-2025,,,,,,,,,,,,,,,
pay_QcArDhPhGDAqnA,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 08:40:33,02-06-2025,setl_QcAsVLOkLKeboY,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcAqwJK3tBsA11,C00021947,upi,,,,,,
setl_QcAsVLOkLKeboY,settlement,0,0,0,INR,0,0,0,1,02/06/2025 08:41:26,02-06-2025,,,,,,,,,,,,,,,
pay_QcAt0SUK3kKBzh,payment,0,0,10029.50,INR,1.18,0.18,0,1,02/06/2025 08:42:06,02-06-2025,setl_QcAuo2eSI3mJQz,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcArGqIKixU621,C00021948,upi,,,,,,
setl_QcAuo2eSI3mJQz,settlement,0,0,0,INR,0,0,0,1,02/06/2025 08:43:37,02-06-2025,,,,,,,,,,,,,,,
pay_QcBVZ3462f4udj,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 09:19:00,02-06-2025,setl_QcBXzYvzC7P0m7,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBUwOyGReBdUz,C00021949,upi,,,,,,
pay_QcBWlmO7uJ1ETW,payment,0,0,3008.80,INR,1.18,0.18,0,1,02/06/2025 09:19:47,02-06-2025,setl_QcBXzYvzC7P0m7,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":3000, ""t1_gst"":1.3, ""t1_transaction_charges"":7.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBWRpp7mk2Bfl,C00021951,upi,,,,,,
pay_QcBWzEWJ4pnKkS,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 09:19:58,02-06-2025,setl_QcBYsV1nf69u3e,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBWWNOAGYTS6L,C00021952,upi,,,,,,
setl_QcBXzYvzC7P0m7,settlement,0,0,0,INR,0,0,0,1,02/06/2025 09:20:43,02-06-2025,,,,,,,,,,,,,,,
pay_QcBXm5rPlqXbzL,payment,0,0,2507.29,INR,1.18,0.18,0,1,02/06/2025 09:20:44,02-06-2025,setl_QcBYsV1nf69u3e,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2500, ""t1_gst"":1.1, ""t1_transaction_charges"":6.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBWdLNot5O5ag,C00021953,upi,,,,,,
setl_QcBYsV1nf69u3e,settlement,0,0,0,INR,0,0,0,1,02/06/2025 09:21:33,02-06-2025,,,,,,,,,,,,,,,
pay_QcBdlTqJAbZe1Q,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 09:26:21,02-06-2025,setl_QcBf6kyv4DavaH,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBdQI2uoO8h7X,C00021954,upi,,,,,,
setl_QcBf6kyv4DavaH,settlement,0,0,0,INR,0,0,0,1,02/06/2025 09:27:27,02-06-2025,,,,,,,,,,,,,,,
pay_QcBgier4EWWpBk,payment,0,0,10029.50,INR,1.18,0.18,0,1,02/06/2025 09:29:10,02-06-2025,setl_QcBiVdenAEkWl4,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBgNbFSPTyiy2,C00021955,upi,,,,,,
pay_QcBhATe9PUmyTO,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 09:29:58,02-06-2025,setl_QcBjDkEOmZH4ds,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBgy3fQXNsplw,C00021956,upi,,,,,,
setl_QcBiVdenAEkWl4,settlement,0,0,0,INR,0,0,0,1,02/06/2025 09:30:40,02-06-2025,,,,,,,,,,,,,,,
setl_QcBjDkEOmZH4ds,settlement,0,0,0,INR,0,0,0,1,02/06/2025 09:31:21,02-06-2025,,,,,,,,,,,,,,,
pay_QcBmGZWAwijLto,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 09:34:25,02-06-2025,setl_QcBo2Bm1h4Cbmi,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcBlyr3l7TivhZ,C00021957,upi,,,,,,
setl_QcBo2Bm1h4Cbmi,settlement,0,0,0,INR,0,0,0,1,02/06/2025 09:35:54,02-06-2025,,,,,,,,,,,,,,,
pay_QcBydX4a9Mj18o,payment,0,0,25073.70,INR,1.18,0.18,0,1,02/06/2025 09:46:12,02-06-2025,setl_QcBzyITLqL4cv9,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":25000, ""t1_gst"":11.2, ""t1_transaction_charges"":62.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcByOQFQbhYt4M,C00021960,upi,,,,,,
setl_QcBzyITLqL4cv9,settlement,0,0,0,INR,0,0,0,1,02/06/2025 09:47:12,02-06-2025,,,,,,,,,,,,,,,
pay_QcCJHEQdhHrYM1,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 10:05:55,02-06-2025,setl_QcCLREQK3HXaGD,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcCIoyQJxRdQmI,C00021962,upi,,,,,,
setl_QcCLREQK3HXaGD,settlement,0,0,0,INR,0,0,0,1,02/06/2025 10:07:31,02-06-2025,,,,,,,,,,,,,,,
pay_QcCYTC8iybzMcx,payment,0,0,20059.00,INR,1.18,0.18,0,1,02/06/2025 10:20:40,02-06-2025,setl_QcCaKmzAEyiVo1,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":20000, ""t1_gst"":9, ""t1_transaction_charges"":50, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcCWkTN0ywRbmi,C00021964,upi,,,,,,
setl_QcCaKmzAEyiVo1,settlement,0,0,0,INR,0,0,0,1,02/06/2025 10:21:37,02-06-2025,,,,,,,,,,,,,,,
pay_QcCbX0QVGCjcOw,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 10:23:42,02-06-2025,setl_QcCdhYqYIhd3Hl,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcCbK3cohh93iy,C00021965,upi,,,,,,
pay_QcCdS0Cgb4s1m1,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 10:24:45,02-06-2025,setl_QcCeaZBAOf2gE8,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcCd8YeGiLuq6d,C00021966,upi,,,,,,
setl_QcCdhYqYIhd3Hl,settlement,0,0,0,INR,0,0,0,1,02/06/2025 10:24:49,02-06-2025,,,,,,,,,,,,,,,
setl_QcCeaZBAOf2gE8,settlement,0,0,0,INR,0,0,0,1,02/06/2025 10:25:39,02-06-2025,,,,,,,,,,,,,,,
pay_QcCeKXX9xoyauZ,payment,0,0,10029.50,INR,1.18,0.18,0,1,02/06/2025 10:26:06,02-06-2025,setl_QcCgMM08xCj34z,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcCe3wztkjAuBd,C00021967,upi,,,,,,
setl_QcCgMM08xCj34z,settlement,0,0,0,INR,0,0,0,1,02/06/2025 10:27:20,02-06-2025,,,,,,,,,,,,,,,
pay_QcCljAIQcifYYG,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 10:32:48,02-06-2025,setl_QcCn6wAMZiW4GC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcClK5fZx0Im6Q,C00021968,upi,,,,,,
setl_QcCn6wAMZiW4GC,settlement,0,0,0,INR,0,0,0,1,02/06/2025 10:33:43,02-06-2025,,,,,,,,,,,,,,,
pay_QcD8N0sGgKD90l,payment,0,10029.50,10029.50,INR,9.44,1.44,0,1,02/06/2025 10:55:40,02-06-2025,setl_QcDBE8mcx4Ib7z,Payment towards NPS contribution,"{""registration"":0,""t1_amount"":10000,""t1_gst"":4.5,""t1_transaction_charges"":25,""t2_amount"":0,""t2_gst"":0,""t2_transaction_charges"":0}",,,,order_QcD2oaDBpg9vPe,C00021969,netbanking,,,,,,
setl_QcDBE8mcx4Ib7z,settlement,10029.50,0,10029.50,INR,0,0,0,1,02/06/2025 10:56:33,02-06-2025,,,,,,CB0081987776,,,,,,,,,CB0081987776
pay_QcDCavcdlt3wGf,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 10:58:22,02-06-2025,setl_QcDE3w0Q13uDCJ,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcDCOia8d8CqWl,C00021971,upi,,,,,,
setl_QcDE3w0Q13uDCJ,settlement,0,0,0,INR,0,0,0,1,02/06/2025 10:59:14,02-06-2025,,,,,,,,,,,,,,,
pay_QcDGf1GRjfleg5,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 11:03:29,02-06-2025,setl_QcDJiTTkmJB1MR,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcDFt6coUtjs8e,C00021972,upi,,,,,,
setl_QcDJiTTkmJB1MR,settlement,0,0,0,INR,0,0,0,1,02/06/2025 11:04:35,02-06-2025,,,,,,,,,,,,,,,
pay_QcDOGEWMGb4moX,payment,0,0,1002.90,INR,1.18,0.18,0,1,02/06/2025 11:09:17,02-06-2025,setl_QcDftQonvMXhHj,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcDNrv3v9VVdQc,C00021973,upi,,,,,,
pay_QcDeiPR6pbltCG,payment,0,0,25073.70,INR,1.18,0.18,0,1,02/06/2025 11:24:43,02-06-2025,setl_QcDftQonvMXhHj,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":25000, ""t1_gst"":11.2, ""t1_transaction_charges"":62.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcDeTVd6S7FCUj,C00021976,upi,,,,,,
pay_QcDepYuHf9VtBM,payment,0,0,5014.70,INR,1.18,0.18,0,1,02/06/2025 11:24:57,02-06-2025,setl_QcDftQonvMXhHj,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QcDcoTgJnKwjZs,C00021975,upi,,,,,,
setl_QcDftQonvMXhHj,settlement,0,0,0,INR,0,0,0,1,02/06/2025 11:25:35,02-06-2025,,,,,,,,,,,,,,,
